Fold 1, Epoch 1, Val_loss: 0.7993, Val_Accuracy: 0.7798
Fold 1, Epoch 36, Val_loss: 0.1019, Val_Accuracy: 0.9725
Fold 1, Epoch 37, Val_loss: 0.1207, Val_Accuracy: 0.9817
Fold 1, Epoch 38, Val_loss: 0.1081, Val_Accuracy: 0.9725
Fold 1, Epoch 39, Val_loss: 0.1164, Val_Accuracy: 0.9817
Fold 1, Epoch 40, Val_loss: 0.1175, Val_Accuracy: 0.9817
Fold 1, Epoch 41, Val_loss: 0.1150, Val_Accuracy: 0.9817
Fold 1, Epoch 42, Val_loss: 0.1089, Val_Accuracy: 0.9817
Fold 1, Epoch 43, Val_loss: 0.1067, Val_Accuracy: 0.9817
Fold 1, Epoch 44, Val_loss: 0.1007, Val_Accuracy: 0.9817
Fold 1, Epoch 45, Val_loss: 0.1187, Val_Accuracy: 0.9817
Fold 1, Epoch 46, Val_loss: 0.1051, Val_Accuracy: 0.9817
Fold 1, Epoch 47, Val_loss: 0.1113, Val_Accuracy: 0.9817
Fold 1, Epoch 48, Val_loss: 0.1072, Val_Accuracy: 0.9817
Fold 1, Epoch 49, Val_loss: 0.1034, Val_Accuracy: 0.9817
Fold 1, Epoch 50, Val_loss: 0.1046, Val_Accuracy: 0.9817
Fold 2, Epoch 1, Val_loss: 0.4424, Val_Accuracy: 0.8716
Fold 2, Epoch 2, Val_loss: 1.3509, Val_Accuracy: 0.7156
Fold 2, Epoch 3, Val_loss: 0.4429, Val_Accuracy: 0.8440
Fold 2, Epoch 4, Val_loss: 0.3523, Val_Accuracy: 0.8899
Fold 2, Epoch 5, Val_loss: 0.2133, Val_Accuracy: 0.8991
Fold 2, Epoch 6, Val_loss: 0.1810, Val_Accuracy: 0.9358
Fold 2, Epoch 7, Val_loss: 0.1901, Val_Accuracy: 0.8991
Fold 2, Epoch 8, Val_loss: 0.1729, Val_Accuracy: 0.9266
Fold 2, Epoch 9, Val_loss: 0.2977, Val_Accuracy: 0.8807
Fold 2, Epoch 10, Val_loss: 0.1393, Val_Accuracy: 0.9266
Fold 2, Epoch 11, Val_loss: 0.1617, Val_Accuracy: 0.9541
Fold 2, Epoch 12, Val_loss: 0.3660, Val_Accuracy: 0.8165
Fold 2, Epoch 13, Val_loss: 0.6308, Val_Accuracy: 0.8440
Fold 2, Epoch 14, Val_loss: 0.3733, Val_Accuracy: 0.9266
Fold 2, Epoch 15, Val_loss: 0.2973, Val_Accuracy: 0.8624
Fold 2, Epoch 16, Val_loss: 0.1651, Val_Accuracy: 0.9541
Fold 2, Epoch 17, Val_loss: 0.2629, Val_Accuracy: 0.9266
Fold 2, Epoch 18, Val_loss: 0.2719, Val_Accuracy: 0.9174
Fold 2, Epoch 19, Val_loss: 0.1109, Val_Accuracy: 0.9725
Fold 2, Epoch 20, Val_loss: 0.0953, Val_Accuracy: 0.9908
Fold 2, Epoch 21, Val_loss: 0.1145, Val_Accuracy: 0.9725
Fold 2, Epoch 22, Val_loss: 0.1129, Val_Accuracy: 0.9541
Fold 2, Epoch 23, Val_loss: 0.0730, Val_Accuracy: 0.9817
Fold 2, Epoch 24, Val_loss: 0.1287, Val_Accuracy: 0.9725
Fold 2, Epoch 25, Val_loss: 0.1194, Val_Accuracy: 0.9541
Fold 2, Epoch 26, Val_loss: 0.1404, Val_Accuracy: 0.9541
Fold 2, Epoch 27, Val_loss: 0.1769, Val_Accuracy: 0.9358
Fold 2, Epoch 28, Val_loss: 0.1122, Val_Accuracy: 0.9633
Fold 2, Epoch 29, Val_loss: 0.1254, Val_Accuracy: 0.9725
Fold 2, Epoch 30, Val_loss: 0.1212, Val_Accuracy: 0.9541
Fold 2, Epoch 31, Val_loss: 0.0827, Val_Accuracy: 0.9725
Fold 2, Epoch 32, Val_loss: 0.0967, Val_Accuracy: 0.9725
Fold 2, Epoch 33, Val_loss: 0.0918, Val_Accuracy: 0.9817
Fold 2, Epoch 34, Val_loss: 0.1085, Val_Accuracy: 0.9817
Fold 2, Epoch 35, Val_loss: 0.0753, Val_Accuracy: 0.9817
Fold 2, Epoch 36, Val_loss: 0.0774, Val_Accuracy: 0.9908
Fold 2, Epoch 37, Val_loss: 0.0757, Val_Accuracy: 0.9725
Fold 2, Epoch 38, Val_loss: 0.0876, Val_Accuracy: 0.9817
Fold 2, Epoch 39, Val_loss: 0.0863, Val_Accuracy: 0.9725
Fold 2, Epoch 40, Val_loss: 0.0860, Val_Accuracy: 0.9817
Fold 2, Epoch 41, Val_loss: 0.0872, Val_Accuracy: 0.9817
Fold 2, Epoch 42, Val_loss: 0.0801, Val_Accuracy: 0.9817
Fold 2, Epoch 43, Val_loss: 0.0825, Val_Accuracy: 0.9817
Fold 2, Epoch 44, Val_loss: 0.0742, Val_Accuracy: 0.9817
Fold 2, Epoch 45, Val_loss: 0.0784, Val_Accuracy: 0.9817
Fold 2, Epoch 46, Val_loss: 0.0812, Val_Accuracy: 0.9817
Fold 2, Epoch 47, Val_loss: 0.0894, Val_Accuracy: 0.9725
Fold 2, Epoch 48, Val_loss: 0.0793, Val_Accuracy: 0.9817
Fold 2, Epoch 49, Val_loss: 0.0788, Val_Accuracy: 0.9817
Fold 2, Epoch 50, Val_loss: 0.0806, Val_Accuracy: 0.9817
Fold 3, Epoch 1, Val_loss: 0.4084, Val_Accuracy: 0.9358
Fold 3, Epoch 2, Val_loss: 0.1789, Val_Accuracy: 0.9450
Fold 3, Epoch 3, Val_loss: 0.2244, Val_Accuracy: 0.9083
Fold 3, Epoch 4, Val_loss: 0.3848, Val_Accuracy: 0.9266
Fold 3, Epoch 5, Val_loss: 0.6878, Val_Accuracy: 0.8991
Fold 3, Epoch 6, Val_loss: 0.1070, Val_Accuracy: 0.9633
Fold 3, Epoch 7, Val_loss: 0.1599, Val_Accuracy: 0.9358
Fold 3, Epoch 8, Val_loss: 0.0997, Val_Accuracy: 0.9817
Fold 3, Epoch 9, Val_loss: 0.1327, Val_Accuracy: 0.9725
Fold 3, Epoch 10, Val_loss: 0.1214, Val_Accuracy: 0.9725
Fold 3, Epoch 11, Val_loss: 0.1156, Val_Accuracy: 0.9817
Fold 3, Epoch 12, Val_loss: 0.1586, Val_Accuracy: 0.9450
Fold 3, Epoch 13, Val_loss: 0.1345, Val_Accuracy: 0.9725
Fold 3, Epoch 14, Val_loss: 0.1225, Val_Accuracy: 0.9450
Fold 3, Epoch 15, Val_loss: 0.1441, Val_Accuracy: 0.9450
Fold 3, Epoch 16, Val_loss: 0.1439, Val_Accuracy: 0.9633
Fold 3, Epoch 17, Val_loss: 0.1068, Val_Accuracy: 0.9908
Fold 3, Epoch 18, Val_loss: 0.1120, Val_Accuracy: 0.9633
Fold 3, Epoch 19, Val_loss: 0.1402, Val_Accuracy: 0.9541
Fold 3, Epoch 20, Val_loss: 0.1367, Val_Accuracy: 0.9633
Fold 3, Epoch 21, Val_loss: 0.1081, Val_Accuracy: 0.9908
Fold 3, Epoch 22, Val_loss: 0.1244, Val_Accuracy: 0.9633
Fold 3, Epoch 23, Val_loss: 0.1909, Val_Accuracy: 0.9358
Fold 3, Epoch 24, Val_loss: 0.1337, Val_Accuracy: 0.9633
Fold 3, Epoch 25, Val_loss: 0.0887, Val_Accuracy: 0.9908
Fold 3, Epoch 26, Val_loss: 0.1246, Val_Accuracy: 0.9633
Fold 3, Epoch 27, Val_loss: 0.1258, Val_Accuracy: 0.9633
Fold 3, Epoch 28, Val_loss: 0.1244, Val_Accuracy: 0.9633
Fold 3, Epoch 29, Val_loss: 0.1055, Val_Accuracy: 0.9725
Fold 3, Epoch 30, Val_loss: 0.1010, Val_Accuracy: 0.9817
Fold 3, Epoch 31, Val_loss: 0.1497, Val_Accuracy: 0.9725
Fold 3, Epoch 32, Val_loss: 0.1082, Val_Accuracy: 0.9725
Fold 3, Epoch 33, Val_loss: 0.1656, Val_Accuracy: 0.9541
Fold 3, Epoch 34, Val_loss: 0.1466, Val_Accuracy: 0.9541
Fold 3, Epoch 35, Val_loss: 0.1048, Val_Accuracy: 0.9817
Fold 3, Epoch 36, Val_loss: 0.0946, Val_Accuracy: 0.9725
Fold 3, Epoch 37, Val_loss: 0.1057, Val_Accuracy: 0.9725
Fold 3, Epoch 38, Val_loss: 0.1056, Val_Accuracy: 0.9725
Fold 3, Epoch 39, Val_loss: 0.1078, Val_Accuracy: 0.9725
Fold 3, Epoch 40, Val_loss: 0.1004, Val_Accuracy: 0.9725
Fold 3, Epoch 41, Val_loss: 0.1447, Val_Accuracy: 0.9725
Fold 3, Epoch 42, Val_loss: 0.1047, Val_Accuracy: 0.9725
Fold 3, Epoch 43, Val_loss: 0.1039, Val_Accuracy: 0.9725
Fold 3, Epoch 44, Val_loss: 0.0998, Val_Accuracy: 0.9725
Fold 3, Epoch 45, Val_loss: 0.1039, Val_Accuracy: 0.9725
Fold 3, Epoch 46, Val_loss: 0.1013, Val_Accuracy: 0.9725
Fold 3, Epoch 47, Val_loss: 0.0995, Val_Accuracy: 0.9725
Fold 3, Epoch 48, Val_loss: 0.1395, Val_Accuracy: 0.9725
Fold 3, Epoch 49, Val_loss: 0.0952, Val_Accuracy: 0.9725
Fold 3, Epoch 50, Val_loss: 0.1025, Val_Accuracy: 0.9633
Fold 4, Epoch 1, Val_loss: 0.3143, Val_Accuracy: 0.8704
Fold 4, Epoch 2, Val_loss: 0.2581, Val_Accuracy: 0.8889
Fold 4, Epoch 3, Val_loss: 0.2915, Val_Accuracy: 0.9167
Fold 4, Epoch 4, Val_loss: 0.3476, Val_Accuracy: 0.9259
Fold 4, Epoch 5, Val_loss: 0.2497, Val_Accuracy: 0.9259
Fold 4, Epoch 6, Val_loss: 0.2136, Val_Accuracy: 0.9537
Fold 4, Epoch 7, Val_loss: 0.1258, Val_Accuracy: 0.9722
Fold 4, Epoch 8, Val_loss: 0.1937, Val_Accuracy: 0.9630
Fold 4, Epoch 9, Val_loss: 0.1946, Val_Accuracy: 0.9444
Fold 4, Epoch 10, Val_loss: 0.0859, Val_Accuracy: 0.9815
Fold 4, Epoch 11, Val_loss: 0.1176, Val_Accuracy: 0.9630
Fold 4, Epoch 12, Val_loss: 0.1311, Val_Accuracy: 0.9722
Fold 4, Epoch 13, Val_loss: 0.1156, Val_Accuracy: 0.9722
Fold 4, Epoch 14, Val_loss: 0.0882, Val_Accuracy: 0.9815
Fold 4, Epoch 15, Val_loss: 0.1088, Val_Accuracy: 0.9722
Fold 4, Epoch 16, Val_loss: 0.1475, Val_Accuracy: 0.9352
Fold 4, Epoch 17, Val_loss: 0.2279, Val_Accuracy: 0.9722
Fold 4, Epoch 18, Val_loss: 0.1268, Val_Accuracy: 0.9630
Fold 4, Epoch 19, Val_loss: 0.1527, Val_Accuracy: 0.9722
Fold 4, Epoch 20, Val_loss: 0.0957, Val_Accuracy: 0.9630
Fold 4, Epoch 21, Val_loss: 0.0777, Val_Accuracy: 0.9630
Fold 4, Epoch 22, Val_loss: 0.0809, Val_Accuracy: 0.9722
Fold 4, Epoch 23, Val_loss: 0.0868, Val_Accuracy: 0.9815
Fold 4, Epoch 24, Val_loss: 0.0886, Val_Accuracy: 0.9722
Fold 4, Epoch 25, Val_loss: 0.1007, Val_Accuracy: 0.9722
Fold 4, Epoch 26, Val_loss: 0.1185, Val_Accuracy: 0.9630
Fold 4, Epoch 27, Val_loss: 0.1026, Val_Accuracy: 0.9630
Fold 4, Epoch 28, Val_loss: 0.1332, Val_Accuracy: 0.9537
Fold 4, Epoch 29, Val_loss: 0.1175, Val_Accuracy: 0.9630
Fold 4, Epoch 30, Val_loss: 0.0948, Val_Accuracy: 0.9722
Fold 4, Epoch 31, Val_loss: 0.0733, Val_Accuracy: 0.9630
Fold 4, Epoch 32, Val_loss: 0.0719, Val_Accuracy: 0.9815
Fold 4, Epoch 33, Val_loss: 0.0803, Val_Accuracy: 0.9722
Fold 4, Epoch 34, Val_loss: 0.0776, Val_Accuracy: 0.9722
Fold 4, Epoch 35, Val_loss: 0.0715, Val_Accuracy: 0.9907
Fold 4, Epoch 36, Val_loss: 0.0692, Val_Accuracy: 0.9815
Fold 4, Epoch 37, Val_loss: 0.0737, Val_Accuracy: 0.9815
Fold 4, Epoch 38, Val_loss: 0.0872, Val_Accuracy: 0.9815
Fold 4, Epoch 39, Val_loss: 0.0791, Val_Accuracy: 0.9815
Fold 4, Epoch 40, Val_loss: 0.0743, Val_Accuracy: 0.9815
Fold 4, Epoch 41, Val_loss: 0.0580, Val_Accuracy: 0.9907
Fold 4, Epoch 42, Val_loss: 0.0636, Val_Accuracy: 0.9907
Fold 4, Epoch 43, Val_loss: 0.0684, Val_Accuracy: 0.9907
Fold 4, Epoch 44, Val_loss: 0.0831, Val_Accuracy: 0.9722
Fold 4, Epoch 45, Val_loss: 0.0755, Val_Accuracy: 0.9907
Fold 4, Epoch 46, Val_loss: 0.0737, Val_Accuracy: 0.9722
Fold 4, Epoch 47, Val_loss: 0.0761, Val_Accuracy: 0.9722
Fold 4, Epoch 48, Val_loss: 0.0752, Val_Accuracy: 0.9722
Fold 4, Epoch 49, Val_loss: 0.0752, Val_Accuracy: 0.9722
Fold 4, Epoch 50, Val_loss: 0.0710, Val_Accuracy: 0.9722
Fold 5, Epoch 1, Val_loss: 0.2610, Val_Accuracy: 0.8981
Fold 5, Epoch 2, Val_loss: 0.0878, Val_Accuracy: 0.9815
Fold 5, Epoch 3, Val_loss: 0.0893, Val_Accuracy: 0.9815
Fold 5, Epoch 4, Val_loss: 0.1424, Val_Accuracy: 0.9630
Fold 5, Epoch 5, Val_loss: 0.1128, Val_Accuracy: 0.9815
Fold 5, Epoch 6, Val_loss: 0.1620, Val_Accuracy: 0.9630
Fold 5, Epoch 7, Val_loss: 0.1580, Val_Accuracy: 0.9537
Fold 5, Epoch 8, Val_loss: 0.1490, Val_Accuracy: 0.9537
Fold 5, Epoch 9, Val_loss: 0.0954, Val_Accuracy: 0.9815
Fold 5, Epoch 10, Val_loss: 0.0668, Val_Accuracy: 0.9907
Fold 5, Epoch 11, Val_loss: 0.0829, Val_Accuracy: 0.9722
Fold 5, Epoch 12, Val_loss: 0.1348, Val_Accuracy: 0.9630
Fold 5, Epoch 13, Val_loss: 0.0633, Val_Accuracy: 1.0000
Fold 5, Epoch 14, Val_loss: 0.1120, Val_Accuracy: 0.9722
Fold 5, Epoch 15, Val_loss: 0.0760, Val_Accuracy: 0.9907
Fold 5, Epoch 16, Val_loss: 0.0865, Val_Accuracy: 0.9815
Fold 5, Epoch 17, Val_loss: 0.1263, Val_Accuracy: 0.9722
Fold 5, Epoch 18, Val_loss: 0.0983, Val_Accuracy: 0.9815
Fold 5, Epoch 19, Val_loss: 0.0593, Val_Accuracy: 1.0000
Fold 5, Epoch 20, Val_loss: 0.1052, Val_Accuracy: 0.9630
Fold 5, Epoch 21, Val_loss: 0.0635, Val_Accuracy: 0.9907
Fold 5, Epoch 22, Val_loss: 0.0758, Val_Accuracy: 0.9907
Fold 5, Epoch 23, Val_loss: 0.0683, Val_Accuracy: 0.9907
Fold 5, Epoch 24, Val_loss: 0.0654, Val_Accuracy: 0.9907
Fold 5, Epoch 25, Val_loss: 0.0733, Val_Accuracy: 0.9630
Fold 5, Epoch 26, Val_loss: 0.1457, Val_Accuracy: 0.9815
Fold 5, Epoch 27, Val_loss: 0.0548, Val_Accuracy: 0.9907
Fold 5, Epoch 28, Val_loss: 0.0617, Val_Accuracy: 0.9907
Fold 5, Epoch 29, Val_loss: 0.0495, Val_Accuracy: 1.0000
Fold 5, Epoch 30, Val_loss: 0.0711, Val_Accuracy: 0.9907
Fold 5, Epoch 31, Val_loss: 0.0599, Val_Accuracy: 1.0000
Fold 5, Epoch 32, Val_loss: 0.0506, Val_Accuracy: 1.0000
Fold 5, Epoch 33, Val_loss: 0.0679, Val_Accuracy: 0.9907
Fold 5, Epoch 34, Val_loss: 0.0682, Val_Accuracy: 0.9907
Fold 5, Epoch 35, Val_loss: 0.0618, Val_Accuracy: 0.9907
Fold 5, Epoch 36, Val_loss: 0.0589, Val_Accuracy: 0.9907
Fold 5, Epoch 37, Val_loss: 0.0483, Val_Accuracy: 1.0000
Fold 5, Epoch 38, Val_loss: 0.0499, Val_Accuracy: 1.0000
Fold 5, Epoch 39, Val_loss: 0.0466, Val_Accuracy: 1.0000
Fold 5, Epoch 40, Val_loss: 0.0498, Val_Accuracy: 1.0000
Fold 5, Epoch 41, Val_loss: 0.0508, Val_Accuracy: 1.0000
Fold 5, Epoch 42, Val_loss: 0.0543, Val_Accuracy: 1.0000
Fold 5, Epoch 43, Val_loss: 0.0533, Val_Accuracy: 1.0000
Fold 5, Epoch 44, Val_loss: 0.0534, Val_Accuracy: 1.0000
Fold 5, Epoch 45, Val_loss: 0.0537, Val_Accuracy: 1.0000
Fold 5, Epoch 46, Val_loss: 0.0480, Val_Accuracy: 1.0000
Fold 5, Epoch 47, Val_loss: 0.0488, Val_Accuracy: 1.0000
Fold 5, Epoch 48, Val_loss: 0.0496, Val_Accuracy: 1.0000
Fold 5, Epoch 49, Val_loss: 0.0482, Val_Accuracy: 1.0000
Fold 5, Epoch 50, Val_loss: 0.0489, Val_Accuracy: 1.0000

Train Accuracy: 1.0000
Validation Accuracy: 0.9798, ± 0.0122
Test Accuracy: 0.9562
